ENSG00000075624,ENSG00000187514,ENSG00000133112,ENSG00000172757,ENSG00000067225,ENSG00000110700,ENSG00000125691,ENSG00000147604,ENSG00000108518
2.7373888,2.6750736,2.7016454,2.6014023,2.7543545,2.7025533,2.7298431,2.709145,2.622375
2.741939,2.7129166,2.7839308,2.669821,2.820188,2.646357,2.7543144,2.688068,2.7074087
2.7528946,2.8111324,2.7538161,2.8445249,2.7669241,2.790182,2.7362928,2.799444,2.8133323
2.7267451,2.655984,2.7230854,2.6021824,2.7421606,2.6516523,2.6995199,2.662931,2.6770804
2.6599126,2.6375594,2.6689394,2.647848,2.692895,2.6662207,2.611543,2.676997,2.6475232
2.7532134,2.639228,2.7074723,2.6780868,2.717324,2.5733824,2.7089095,2.5979595,2.6288092
2.724324,2.6590009,2.8170643,2.6386423,2.8124425,2.6978574,2.7753148,2.716382,2.7028594
2.6842384,2.6899948,2.7104628,2.7448835,2.6557455,2.5878434,2.6970727,2.571094,2.5904255
2.7613156,2.7682252,2.8063266,2.75035,2.8407238,2.7568274,2.7911518,2.7645526,2.749677
2.6018007,2.68335,2.6599736,2.7610009,2.6894832,2.6288977,2.6903274,2.6235976,2.6248798
2.7091284,2.6988974,2.7351897,2.7182994,2.7298212,2.7321,2.7214966,2.7085493,2.6959286
2.7399917,2.649321,2.6984062,2.6051764,2.7072327,2.5822744,2.6360571,2.5925636,2.6219258
3.0147889,2.8829012,2.9205976,2.9084055,2.9216905,2.8755922,2.92945,2.9313571,2.9380262
2.90096,2.8903985,2.836473,2.9292498,2.7973163,2.8547769,2.89806,2.8915162,2.8928676
2.745645,2.6666865,2.833816,2.651794,2.7108161,2.715117,2.7196183,2.7663407,2.731817
2.6109731,2.6251855,2.7397003,2.6226568,2.7557724,2.6403713,2.6950054,2.6388977,2.6501024
2.7426786,2.6438074,2.7900329,2.7173562,2.779117,2.7082467,2.7318134,2.7492213,2.6865542
2.7699077,2.691927,2.6824942,2.516227,2.7883124,2.5987113,2.6723888,2.6452427,2.6465392
2.9259257,2.9701128,2.8297772,2.9921227,2.8800411,2.9631314,2.883099,2.9488668,3.0082324
2.7514749,2.7540574,2.7727118,2.7222774,2.8031688,2.7188463,2.8181155,2.7652445,2.741118
2.7601595,2.7343535,2.766368,2.6695983,2.7787511,2.7072988,2.8215914,2.7083902,2.7038248
2.767267,2.9290612,2.8309116,2.8505962,2.920628,2.8286176,2.9330792,2.8641632,2.8718839
2.7128704,2.7216482,2.7046642,2.7386093,2.721269,2.741774,2.6770296,2.7545443,2.7358248
2.719493,2.6230445,2.7036037,2.594221,2.740706,2.6151624,2.6197631,2.6401696,2.612807
2.8966694,2.9149964,2.830287,2.960994,2.7786355,2.8331726,2.8772683,2.8624084,2.8907979
2.6963043,2.5788488,2.7077022,2.5859246,2.7509427,2.587863,2.645747,2.6079125,2.564508
2.7006423,2.5457542,2.7127213,2.6291847,2.742693,2.6003304,2.6014934,2.6057856,2.5460083
2.7440338,2.7814136,2.6761873,2.734064,2.6827607,2.725105,2.6150131,2.7345467,2.721067
2.5470767,2.4441733,2.5918055,2.1412537,1.4681878,2.3174534,2.4964046,2.2122426,2.2353635
2.7413077,2.5901012,2.7469807,2.4951596,2.7993345,2.5960712,2.6365883,2.5603585,2.4797368
2.572512,2.9025817,2.7178888,3.052691,2.674097,2.9004617,2.8455424,2.8954244,2.8954294
2.6214359,2.5732455,2.6558228,2.6236477,2.7243326,2.6206808,2.578184,2.6270568,2.6198862
2.6712935,2.5890863,2.6667502,2.5293026,2.6470652,2.5473878,2.6326938,2.5233223,2.5499792
2.75881,2.6540823,2.7443063,2.6415105,2.7736316,2.6177335,2.713359,2.6522553,2.663256
2.7681308,2.7059946,2.8077054,2.6723175,2.7871919,2.7685547,2.7517655,2.7942584,2.761244
2.574356,2.8285513,2.6715145,2.8958488,2.734355,2.787366,2.6965275,2.756728,2.8286567
2.6613467,2.589129,2.6791682,2.5593524,2.6703343,2.5636597,2.6126943,2.513096,2.512961
2.6580288,2.5061104,2.6835427,2.4791937,2.699811,2.5055082,2.5888836,2.4339097,2.4420776
2.7888784,2.990756,2.8033047,3.0619688,2.827807,3.004993,2.93723,2.947925,2.9885902
2.6897817,2.6443286,2.711748,2.6073084,2.6910336,2.596242,2.6527743,2.5671954,2.573623
2.6471467,2.5923834,2.6414278,2.5950642,2.7022,2.54423,2.8173275,2.4330752,2.6173313
2.8839662,2.8823566,2.7981124,2.910235,2.7959993,2.8483105,2.797206,2.8814983,2.8870368
2.6514263,2.5362506,2.6821108,2.5445094,2.7330227,2.5705495,2.630355,2.6255622,2.5726776
2.7275894,2.9292955,2.7063003,2.9329581,2.7976441,2.8549843,2.717306,2.8469267,2.9405494
2.7099104,2.734519,2.7234426,2.8246818,2.776752,2.7282774,2.6791463,2.7524793,2.7660453
2.7004347,2.658514,2.7041829,2.6306825,2.74845,2.6637979,2.674252,2.6748636,2.6788528
2.5600326,2.5496016,2.6500764,2.6443539,2.6501408,2.5811477,2.5750065,2.5451226,2.514891
2.6142929,2.712062,2.6650627,2.6948361,2.6739993,2.6200871,2.653181,2.6483057,2.6545453
2.5628664,2.5424929,2.5945363,2.5093598,2.5402286,2.568081,2.5516477,2.5120566,2.4599128
2.7183788,2.6114697,2.6855743,2.669416,2.6663334,2.6825185,2.536305,2.6833768,2.6384695
2.6672144,2.7098145,2.6769726,2.74509,2.6567879,2.616127,2.6925404,2.6093574,2.630989
2.755103,2.691338,2.7723455,2.6315064,2.7308547,2.716299,2.7746763,2.692143,2.6567402
2.7061014,2.5859284,2.669178,2.5900733,2.7303646,2.622057,2.605824,2.6009183,2.560194
2.6852827,2.6944976,2.7331016,2.6251485,2.8103766,2.6659904,2.7909436,2.687615,2.6896565
2.8219895,3.0813713,2.9500046,2.8620062,2.6045547,3.0723634,3.1357768,2.933752,3.0234716
2.6830437,2.6696663,2.6957417,2.627378,2.727846,2.6234279,2.6755896,2.6003368,2.6115837
2.692306,2.5959408,2.750022,2.548969,2.739748,2.6061413,2.6632063,2.5884922,2.5776794
2.685647,2.6783304,2.700028,2.6154203,2.7305207,2.6630197,2.727623,2.6616294,2.6320539
2.5361571,2.4358754,2.6413782,2.3913007,2.7239926,2.4558191,2.6120577,2.525941,2.4652457
2.6335812,2.5910316,2.6432328,2.494874,2.7569363,2.53714,2.6607118,2.4811902,2.4839196
2.5951834,2.7296677,2.6739044,2.7090054,2.7008214,2.669314,2.6677742,2.6565664,2.677058
2.68931,2.7254643,2.6806073,2.7979805,2.6513267,2.7369342,2.5858316,2.7607532,2.728851
2.5763288,2.5544934,2.6334975,2.550208,2.636139,2.5362847,2.569344,2.4959369,2.4984436
2.634766,2.3969588,2.688455,2.3316402,2.7601984,2.5008044,2.531015,2.511355,2.3326933
2.6839566,2.7521195,2.694881,2.7068255,2.7442257,2.7359164,2.7464478,2.7148747,2.6802664
2.6575248,2.5974727,2.684729,2.581646,2.68935,2.568447,2.6298294,2.5486636,2.570331
2.9123054,2.895327,2.8372936,2.9533734,2.8165872,2.9031863,2.8292675,2.9089482,2.9092917
2.6916766,2.8053207,2.760816,2.9153588,2.6710072,2.7472627,2.7308443,2.7381778,2.7852795
2.691489,2.5102952,2.784873,2.4705217,2.5965881,2.550808,2.70152,2.4003205,2.5339823
2.6403515,2.5330486,2.6807253,2.4335127,2.7381608,2.5433974,2.6664875,2.56229,2.5624328
2.781321,2.7499685,2.7712092,2.7979379,2.7425609,2.7530208,2.7298684,2.7711637,2.7900465
2.6778922,2.7442765,2.6685252,2.7392974,2.6812103,2.7560673,2.6819081,2.7314022,2.7068753
2.8656268,3.0359612,2.7991786,3.0948632,2.8540757,3.0006113,2.8864205,2.9441187,3.0562472
2.7053947,2.6970716,2.7565064,2.737554,2.6780543,2.673021,2.7171218,2.68361,2.6738884
2.5965772,2.6052856,2.6904325,2.574513,2.720885,2.5854242,2.663776,2.572316,2.5652134
3.0021086,2.8389578,2.8559198,2.7031226,2.9150026,2.7655392,2.7280226,2.8095107,2.8387349
2.6776993,2.6145713,2.6914773,2.5070934,2.700791,2.5585485,2.6636899,2.5038943,2.5030673
2.7334132,2.8276873,2.6548114,2.9107842,2.7194383,2.7428412,2.7183294,2.7121217,2.8236296
2.6699357,2.5090082,2.7036052,2.5027788,2.779636,2.5079644,2.5781717,2.4846036,2.4779794
2.9040387,2.7817788,2.7998834,2.8235917,2.8153048,2.735561,2.7513776,2.8006105,2.8567472
2.653294,2.5274138,2.731311,2.531332,2.681079,2.5661654,2.6186917,2.5699286,2.5472784
2.7747953,2.7800121,2.7646732,2.777958,2.7357714,2.8125024,2.7699952,2.7712584,2.7422638
2.7823038,2.7261848,2.7550092,2.6987064,2.7889762,2.741363,2.658771,2.7157776,2.720916
2.51129,2.6422281,2.6095147,2.6314523,2.6086912,2.5591297,2.609901,2.5246537,2.534162
2.7038662,2.678156,2.7638078,2.6116242,2.7771242,2.632122,2.7047625,2.6335251,2.6404886
2.6346664,2.954781,2.6956701,3.0333323,2.7341826,2.8474874,2.8602047,2.8360827,2.8858435
2.701404,2.641623,2.712255,2.5798218,2.7153506,2.675913,2.716647,2.6280801,2.6145484
2.6782198,2.6601934,2.6747093,2.7091892,2.6796594,2.7058442,2.5782137,2.6743305,2.6605105
2.799719,2.8365815,2.7734213,2.9348316,2.7902973,2.877283,2.7887204,2.8617246,2.9207644
2.796935,3.0072966,2.842613,2.97758,2.87871,2.9908874,2.9933662,2.9483514,2.9677038
2.7577298,2.7079453,2.6922948,2.6491704,2.7382157,2.6535885,2.5968995,2.7172503,2.7016876
2.7211392,2.6271174,2.7356982,2.5851004,2.7367036,2.6136594,2.6157408,2.6283245,2.6334667
2.7066445,2.5891256,2.6735198,2.477995,2.6931007,2.580912,2.6335876,2.5472639,2.532089
2.7796144,2.7786126,2.7273054,2.689267,2.7434492,2.7498727,2.7611365,2.73781,2.7060905
2.7470374,2.8000512,2.7916484,2.7895765,2.8742373,2.7330856,2.813879,2.7709818,2.7752287
2.905111,3.099619,2.8785725,3.0253253,2.950456,2.9795423,2.9933114,2.9714828,3.0153275
2.6367595,2.5744147,2.670486,2.4934459,2.6810951,2.4769526,2.6761675,2.478662,2.4959922
2.5671268,2.5600772,2.6766949,2.6044464,2.6264923,2.5002184,2.675675,2.4599938,2.4614046
2.6956847,2.57017,2.6871855,2.563112,2.7211947,2.5378,2.5990992,2.524983,2.5247927
2.6565614,2.586359,2.6324563,2.5136933,2.68684,2.5515075,2.5225496,2.597486,2.561874
2.8900838,2.9719558,2.800465,3.0762236,2.8118565,2.9729576,2.899319,2.9521306,3.0257142
2.8722966,2.8967395,2.785193,2.8263938,2.8160262,2.8648777,2.814698,2.8935978,2.9227612
2.8222895,2.8323781,2.818819,2.795411,2.8546624,2.798298,2.8477938,2.8084855,2.82113
2.5079534,2.6170254,2.6225488,2.5995235,2.6678245,2.6508892,2.642836,2.5997033,2.6041603
2.6988204,2.7315648,2.7010672,2.722229,2.6818159,2.6597981,2.6552145,2.6936133,2.743846
2.727707,2.5322785,2.6053483,2.4536655,2.6197755,2.6180234,2.5091765,2.5854897,2.5357945
2.8916626,2.9056735,2.8489265,2.9863591,2.8311167,2.9150205,2.8018546,2.9079125,2.927037
2.6588788,2.7066774,2.719307,2.6583366,2.7285526,2.7046766,2.7892818,2.689681,2.67611
2.693902,2.6557455,2.6664538,2.5636346,2.6916218,2.6281366,2.6219854,2.632541,2.6148567
2.7533998,2.8122077,2.769926,2.8434958,2.8168867,2.8547401,2.8282804,2.814649,2.8105137
2.6829424,2.5787683,2.6723256,2.5243368,2.6888568,2.590091,2.6017797,2.578023,2.561924
2.6247969,2.9224458,2.7413144,2.8199787,2.9017045,2.8254027,2.9166834,2.8215704,2.810327
2.7434018,2.722313,2.742567,2.7253783,2.7406363,2.6617827,2.6601288,2.671175,2.6922743
2.7195265,2.745854,2.7140415,2.8205044,2.7834618,2.7139468,2.663538,2.752213,2.7602031
2.6924338,2.826477,2.7598085,2.8360038,2.779776,2.7396255,2.8216965,2.747672,2.8151333
2.94943,2.9214058,2.8199058,2.9567773,2.8457584,2.8593154,2.8193583,2.8678513,2.9123688
2.653062,2.5755005,2.7494545,2.5797977,2.6229825,2.6211224,2.6449265,2.5658371,2.5520525
2.6236255,2.6595945,2.6578326,2.5970736,2.62577,2.5481458,2.6529815,2.5005393,2.5152533
2.6318085,2.85207,2.6965528,2.9181297,2.6762636,2.8130722,2.7014222,2.8283045,2.8751109
2.6128106,2.7803607,2.7127843,2.7641811,2.7107663,2.7996812,2.7925768,2.7255068,2.726079
2.7244606,2.730217,2.765836,2.705611,2.811776,2.7278824,2.8104093,2.7734613,2.7588143
2.612929,2.5507936,2.680118,2.5712304,2.7550123,2.541457,2.619195,2.54453,2.5495377
2.7667556,2.7597284,2.7995563,2.7068152,2.7795806,2.7720938,2.7854142,2.7500544,2.7449517
2.7619188,2.621334,2.7943268,2.6399474,2.7110624,2.644956,2.6720276,2.6936274,2.6923246
2.6037743,2.6586003,2.6369562,2.626935,2.6407306,2.5911517,2.580495,2.548861,2.557352
2.782228,2.7924626,2.742338,2.75293,2.736418,2.7534232,2.7124486,2.7729988,2.7635963
2.8079848,2.583004,2.713074,2.5873427,2.7505865,2.5407543,2.7029667,2.5479624,2.5535254
2.7334754,2.6706634,2.7190375,2.6035256,2.7391577,2.6037664,2.7049656,2.6134324,2.6303086
2.8801017,2.7809377,2.7832398,2.7288704,2.8377378,2.7214434,2.795129,2.7447288,2.786532
2.8880715,3.0578704,2.8496952,3.1765575,2.9757705,3.1034184,3.0338743,3.0317614,3.1005285
2.724456,2.7320895,2.707293,2.6711724,2.720929,2.674419,2.6928697,2.6643052,2.6869223
2.7413225,2.7038527,2.717001,2.6678443,2.7630253,2.687499,2.6701584,2.7192159,2.710092
2.6950684,2.607586,2.7568765,2.6212873,2.7081668,2.5873635,2.639329,2.603694,2.6012743
2.6543455,2.5733106,2.6701353,2.56218,2.709741,2.5703359,2.6197433,2.5462132,2.547747
2.6789963,2.632965,2.6685462,2.5605009,2.7204022,2.6143196,2.628413,2.651246,2.6178803
2.6248438,2.4356995,2.688655,2.4349074,2.670136,2.4831088,2.5262215,2.4977088,2.464285
2.576199,2.6198883,2.6264663,2.518221,2.7500067,2.5726047,2.6698663,2.5482695,2.5290384
2.7334042,2.790903,2.737645,2.8420582,2.5441341,2.8302531,2.73765,2.8430893,2.817208
2.7587004,2.7231574,2.8024797,2.7066038,2.6156802,2.7390423,2.8006487,2.7536714,2.7250996
2.7251418,2.8031175,2.7415457,2.8821268,2.6172073,2.8208222,2.7593474,2.7950072,2.7750165
2.6091914,2.523147,2.6575887,2.4650254,2.5870814,2.4899135,2.5822184,2.4554195,2.4604676
2.7366376,2.9456205,2.7573447,3.0545437,2.777036,2.9375727,2.8964953,2.9046273,3.0046253
2.71154,2.8551323,2.6991978,2.7386818,2.8364408,2.7251658,2.7026227,2.7627082,2.8262792
2.8830214,3.0351315,2.7959714,3.0705516,2.8767653,2.9568555,2.8678594,2.9582434,2.997179
2.7513654,2.612887,2.7186842,2.5676165,2.7781563,2.5709395,2.6868947,2.6183865,2.6067753
2.7554417,2.6332517,2.7898035,2.587113,2.7549257,2.6617446,2.690546,2.7090464,2.6951468
2.7132897,2.6028345,2.7025256,2.579551,2.7720497,2.5779674,2.684576,2.5964055,2.5583384
2.5054717,2.5575194,2.569241,2.5366306,2.6048613,2.523343,2.5432515,2.5083892,2.4986691
2.7816656,2.7775505,2.7915816,2.8552928,2.720047,2.7339196,2.7465885,2.7513158,2.753025
2.68835,2.6795328,2.690606,2.612697,2.7182035,2.6082096,2.643574,2.628704,2.6515625
2.7404735,2.904533,2.7972865,2.912161,2.7649157,2.8683777,2.8858895,2.8586574,2.8809175
2.7592516,2.7923377,2.774283,2.749959,2.7862067,2.6812305,2.8153253,2.7043006,2.724325
2.665208,2.4017797,2.6450825,2.3464966,2.6888635,2.416957,2.5891051,2.418804,2.3920722
2.7889943,2.7180643,2.7451835,2.8492198,2.7004905,2.6477547,2.721035,2.7192912,2.7214804
2.7491608,2.84308,2.8687568,2.9325855,2.8030977,2.8783479,2.9797025,2.8649783,2.8720489
2.6897824,2.5627155,2.6738915,2.548243,2.652387,2.644147,2.6100466,2.669097,2.6005588
2.7091646,2.7628446,2.727727,2.7582428,2.6915686,2.7109919,2.690199,2.7372506,2.7572045
2.49821,2.7892323,2.6559124,2.8087845,2.6303525,2.714005,2.6282058,2.7407956,2.752432
2.6630144,2.755601,2.694785,2.7946193,2.620673,2.5980473,2.5767334,2.7324042,2.6773944
2.707531,2.5813742,2.7310429,2.4995687,2.7511942,2.6061344,2.6833515,2.6082222,2.5738328
2.7301073,2.6381454,2.7031734,2.590312,2.7281628,2.6527083,2.5990796,2.6449103,2.6054275
2.9965105,2.9458046,2.874569,2.9967852,2.8672397,2.9363427,2.88234,2.9452283,3.0334492
2.7671154,2.5719194,2.7527807,2.5213566,2.6647022,2.5411882,2.6571493,2.578076,2.6148245
2.8719845,2.7935047,2.818015,2.59824,2.75096,2.6368423,3.0130265,2.7702737,2.706567
2.6263838,2.6182938,2.708374,2.6275709,2.6640012,2.6565003,2.691803,2.6543741,2.6446612
2.563525,2.3562474,2.6501665,2.3295946,2.5288942,2.3370278,2.5791326,2.292538,2.2960942
2.5276353,2.511494,2.5907695,2.4179626,2.6451757,2.506561,2.5478787,2.4233093,2.4193087
2.6781511,2.6522808,2.6735873,2.6822777,2.7098708,2.659866,2.5871139,2.6786668,2.6540394
2.5938704,2.5479379,2.642288,2.5142272,2.6371975,2.5761507,2.5762756,2.522306,2.496903
2.6786761,2.5934806,2.705162,2.5207405,2.692696,2.6158214,2.675315,2.5593667,2.5439482
2.8914404,2.8147888,2.793284,2.8379152,2.7676504,2.8331938,2.738481,2.8483465,2.8466191
2.9369268,2.973055,2.8163009,3.040076,2.9109206,2.949874,2.8825042,2.9604657,2.9667153
2.6748116,2.662446,2.7056565,2.5970488,2.7519217,2.5896611,2.702766,2.5848844,2.605128
2.6821113,2.5859184,2.700448,2.627431,2.7612529,2.6105137,2.638453,2.6245656,2.624291
2.6173284,2.6072564,2.653325,2.5765328,2.6854076,2.6511068,2.6115794,2.659398,2.6623654
2.6165898,2.703161,2.719832,2.8010182,2.5510485,2.6615133,2.616391,2.7405908,2.7186863
2.7396586,2.695827,2.784573,2.710004,2.756236,2.6392598,2.7192407,2.6477227,2.6835225
2.613233,2.4909935,2.6580386,2.4588256,2.7353694,2.5050201,2.6546154,2.42349,2.4380956
2.6950378,2.6500983,2.7055483,2.56278,2.7815006,2.6384563,2.7502527,2.688018,2.678862
2.826578,2.9506884,2.7270734,2.880072,2.7535465,2.9309301,2.9090986,2.875526,2.876158
2.8082576,2.7782383,2.8001924,2.8338728,2.7120833,2.7868602,2.7799835,2.8208628,2.8199482
2.6878612,2.61801,2.7294226,2.578961,2.7198474,2.5962386,2.68885,2.5409055,2.556692
2.6073055,2.624477,2.675368,2.553056,2.8001065,2.4855947,2.7600327,2.5472112,2.5765748
2.718656,2.873161,2.7367616,2.8157804,2.8137927,2.8001337,2.7897806,2.7939835,2.8142288
2.6122456,2.5698647,2.6456854,2.632269,2.6804326,2.5927706,2.5549278,2.6062539,2.565348
2.7478848,2.7567527,2.7814639,2.7772129,2.7208397,2.7845802,2.7730067,2.7640076,2.7484906
2.6892266,2.631246,2.693678,2.6194289,2.692608,2.585089,2.6090164,2.5423572,2.554225
2.6908207,2.7994704,2.7251964,2.7821696,2.736681,2.7991307,2.7662745,2.753253,2.761679
2.729569,2.7091951,2.749106,2.7468452,2.7864513,2.6804996,2.7470324,2.7210555,2.6974366
2.6929078,2.7880015,2.7017841,2.811534,2.7444668,2.7754307,2.7035604,2.7399893,2.7445912
2.6259727,2.5562973,2.6437714,2.5100923,2.65368,2.5378973,2.563035,2.503038,2.5145926
2.7509055,2.8137298,2.7253265,2.725917,2.6966805,2.7375765,2.733955,2.6746128,2.7067447
2.7323065,2.6771426,2.7674515,2.7070312,2.6947803,2.681857,2.7227297,2.7178688,2.6964326
2.8460753,3.0245829,2.7459712,3.0410109,2.7964025,2.981381,2.7972646,2.9315488,3.0677097
2.7265952,2.6492796,2.8167348,2.6763518,2.8088531,2.6314936,2.7456965,2.6886072,2.6838152
2.815238,2.7324824,2.8004684,2.8045921,2.8280525,2.7409544,2.6900768,2.7796807,2.802797
2.6367826,2.4241996,2.6532054,2.4025164,2.662982,2.4382243,2.5715184,2.4169402,2.361373
2.7367973,2.8373766,2.6933596,2.7735715,2.6807733,2.8157973,2.7815008,2.767453,2.7437353
2.7057548,2.6710782,2.7341993,2.7511435,2.72541,2.6466064,2.6691983,2.6459494,2.658335
2.4607892,2.4493988,2.6074684,2.4069786,2.685165,2.4675279,2.6279306,2.3814807,2.4310942
2.5956423,2.569356,2.6632633,2.6114082,2.599175,2.5569773,2.5681982,2.521689,2.4999218
2.7129965,2.572516,2.6478963,2.454996,2.717525,2.6095648,2.6391745,2.6141567,2.5352387
2.7915072,2.8441,2.7240655,2.8173027,2.7398548,2.7884932,2.6720035,2.8371825,2.8409493
2.7024302,2.6391726,2.7219796,2.6281,2.719447,2.6548147,2.662419,2.6179776,2.601779
2.7162924,2.6375446,2.6852531,2.5883818,2.6739593,2.582652,2.6158748,2.651027,2.6682794
2.7805057,2.6338859,2.7280135,2.6747289,2.7437744,2.5929184,2.6612816,2.6451936,2.6752791
2.7272196,2.6357884,2.7230859,2.613896,2.756975,2.6437533,2.64795,2.6564517,2.6342177
2.5969024,2.7769136,2.6786208,2.8298142,2.7362773,2.706646,2.7055187,2.7201478,2.7742522
2.6758218,2.748258,2.7240443,2.7196443,2.7701685,2.7860813,2.819244,2.7464309,2.7283602
2.807745,2.7534747,2.7360024,2.7190194,2.7668207,2.701488,2.6277587,2.748476,2.771967
3.057334,3.0543284,2.9078903,3.1662772,2.9538684,3.0012507,3.0118885,3.0487442,3.0834577
2.9458401,2.849017,2.88515,2.8198223,2.9584973,2.7803702,2.8773806,2.8556733,2.8354375
2.5787115,2.670629,2.6847646,2.746307,2.6478586,2.6985028,2.6425195,2.7212143,2.722961
2.7097805,2.6627102,2.7428298,2.6754014,2.7165902,2.663652,2.6812367,2.6582415,2.6713352
2.8965275,2.7493095,2.814744,2.711428,2.7978153,2.693758,2.6951184,2.7329483,2.7516053
2.7340374,2.874454,2.757053,2.8228528,2.8173468,2.7554762,2.842124,2.7860065,2.822907
2.7060425,2.6964717,2.7204182,2.6777024,2.8234844,2.5821047,2.8044782,2.5788684,2.627281
2.7190843,2.6098638,2.735228,2.5092552,2.763154,2.5953152,2.6801295,2.5845423,2.5716558
2.7077026,2.6423662,2.7386312,2.58919,2.7690113,2.6189756,2.6494136,2.5968606,2.6086814
2.6700501,2.426518,2.6413307,2.3264008,2.7075443,2.466238,2.5332413,2.4726624,2.4129815
2.8481145,2.9187255,2.787673,2.9568925,2.8131337,2.853001,2.7904642,2.8762527,2.9700274
2.6742234,2.7306957,2.7153602,2.7382693,2.7361064,2.7092705,2.710681,2.6728828,2.6948476
2.8028302,2.6741908,2.785832,2.6349015,2.785841,2.644888,2.6889298,2.708539,2.7302022
2.5966964,2.5931306,2.658277,2.7378173,2.6510358,2.5240245,2.630947,2.6345868,2.5976205
2.699966,2.651738,2.7036128,2.6956615,2.774602,2.6548264,2.63812,2.6607647,2.6512105
2.65352,2.732748,2.662708,2.808049,2.707715,2.6779287,2.6245787,2.6946368,2.7081912
2.86935,2.9756222,2.7640772,2.9864175,2.806767,2.9078763,2.7637148,2.919482,2.9937472
2.7344065,2.833218,2.695064,2.9123926,2.7663746,2.8711934,2.676309,2.8216014,2.89208
2.7423012,2.7751775,2.7672427,2.7496428,2.7705786,2.73235,2.806314,2.7457786,2.7469854
2.718999,2.5650678,2.689066,2.535992,2.7358239,2.5935016,2.6053214,2.570692,2.5542223
2.6624084,2.6890674,2.7017016,2.767065,2.7281032,2.6635466,2.6715682,2.7148256,2.733771
2.6997733,3.0730886,2.7644336,2.966898,2.8064554,2.9100747,2.8397279,2.8264024,2.8968015
2.6324089,2.7641582,2.71099,2.8198285,2.7862682,2.7742476,2.709973,2.748415,2.8105056
2.7327938,2.762005,2.6878371,2.868882,2.711036,2.7136874,2.6553245,2.804015,2.7952971
2.676399,2.6375895,2.6815991,2.6253715,2.6835928,2.6018195,2.5846887,2.5674133,2.585415
2.704885,2.5956054,2.726175,2.6549394,2.7505918,2.5662694,2.6695137,2.5496318,2.52278
2.7589817,2.7108452,2.69657,2.5768185,2.711628,2.726406,2.7441344,2.6889842,2.633198
2.6576586,2.8200345,2.7257504,2.8344326,2.7198846,2.7702956,2.7599287,2.78276,2.7992625
2.7683077,2.7157893,2.7604475,2.7464554,2.7747731,2.7067177,2.6813786,2.712004,2.7342234
2.7707863,2.694119,2.7553415,2.5586467,2.7594597,2.6470976,2.5707538,2.7060564,2.6512487
2.564045,2.551446,2.7070022,2.556219,2.7076259,2.612515,2.659642,2.5958407,2.5869727
2.699307,2.5755858,2.6993265,2.5268908,2.7142444,2.5202622,2.664664,2.5168397,2.5409575
2.768978,2.6895351,2.7524745,2.6494026,2.7922535,2.6597593,2.7353332,2.694168,2.701585
2.709783,2.6804109,2.7172232,2.7460861,2.692121,2.6822407,2.6194758,2.7146013,2.7026565
2.7001653,2.7157035,2.7268643,2.7378302,2.6112263,2.7690463,2.7393372,2.7385411,2.7125292
2.7519057,2.5822878,2.7267995,2.613182,2.753637,2.5210938,2.6678889,2.5598347,2.5767608
2.8794274,2.9180846,2.778616,2.8754463,2.832358,2.8917508,2.8017802,2.8870437,2.8865416
2.6730063,2.5497394,2.680376,2.5900335,2.6894832,2.5714817,2.6087456,2.6222277,2.634712
2.5872726,2.7529953,2.6842349,2.8305893,2.5974922,2.622439,2.739499,2.6414957,2.6312551
2.7458143,2.5524282,2.709477,2.5243473,2.7451108,2.493221,2.6583552,2.5212052,2.531738
3.000073,3.0281086,2.886139,3.0595555,2.9787657,2.9519162,2.855426,3.0183916,2.9875793
2.6852534,2.63759,2.7167256,2.6003802,2.7451835,2.6273592,2.684875,2.5988483,2.609462
2.745453,2.68723,2.7716227,2.7068014,2.78933,2.6838064,2.7444444,2.6900601,2.7082639
2.659358,2.515048,2.690823,2.4113216,2.7114396,2.5198302,2.6387239,2.4742584,2.4566483
2.6458294,2.6498904,2.6486454,2.607184,2.6433518,2.596994,2.5640545,2.6324952,2.6430237
2.5282574,2.6208305,2.6153681,2.6634927,2.6510632,2.6376324,2.7086089,2.5383275,2.5664752
2.7553496,2.5386372,2.6776578,2.4857903,2.6846616,2.468091,2.661059,2.486298,2.4939854
2.7051115,2.6530492,2.7529898,2.6322956,2.643748,2.646477,2.6942892,2.6208506,2.61134
2.944323,2.890232,2.788704,2.8624344,2.8224347,2.8025923,2.7039328,2.8751132,2.92008
2.619031,2.458681,2.6153364,2.3661299,2.6524482,2.48973,2.510673,2.4860044,2.4564283
2.7317278,2.797646,2.7392402,2.8686461,2.78507,2.8092947,2.725394,2.8033562,2.8208234
2.6044943,2.4551864,2.714986,2.4809668,2.8264427,2.4500306,2.8637335,2.2862532,2.4676785
2.6502767,2.505905,2.648655,2.446639,2.7173333,2.4974136,2.6190333,2.4741423,2.477366
2.7274952,2.6987376,2.7209296,2.6474323,2.7660108,2.7099752,2.716589,2.6672225,2.6640453
2.710883,2.6329367,2.6714158,2.6117551,2.7164392,2.5880938,2.719168,2.5160124,2.5296962
2.6825578,2.7761803,2.786356,2.8346684,2.8273733,2.834744,2.8560114,2.789439,2.7996645
2.6722994,2.8628883,2.6839256,2.9612184,2.6674447,2.8578134,2.6935668,2.8568897,2.8937929
2.7611248,2.7294548,2.811352,2.6470833,2.9133358,2.8448925,2.9183722,2.3140788,2.77459
